Step,Iteration,RedMeanReward,RedRewardStd,WinRateRecent,WinRateCumul,RedMissiles,BlueMissiles,Episodes,RedWins,BlueWins,Draws,RedAliveMean,BlueAliveMean,RedDeathsMissile,RedDeathsCrash,BlueDeathsMissile,BlueDeathsCrash,RedMissileHits,BlueMissileHits,RedMissileHitRate,BlueMissileHitRate,KD_Red_AllDeaths,KD_Red_MissileOnly,RWR,RWRDenominatorZero,RewardVersion,RewardMode,ObsNormalization,PIDProfile,PIDThrottleBase,MissileGuidanceMode,CheckpointSchema,ActionDistribution,AltitudeRewardConfigVersion,AltitudeRewardConfig,ActionStdMean,ActionStdMin,ActionStdMax,ActionLogStdMean,ActorLoss,CriticLoss,LatentEntropy,r_pitch,r_roll,r_alt,r_bound,r_vel,r_adv,r_end,r_death,r_pitch_team_sum,r_pitch_per_agent_mean,r_roll_team_sum,r_roll_per_agent_mean,r_alt_team_sum,r_alt_per_agent_mean,r_bound_team_sum,r_bound_per_agent_mean,r_vel_team_sum,r_vel_per_agent_mean,r_adv_team_sum,r_adv_per_agent_mean,r_end_team,LaunchDiagRedGeometryOk,LaunchDiagBlueGeometryOk,LaunchDiagRedLaunches,LaunchDiagBlueLaunches,LaunchDiagRedRangeOk,LaunchDiagRedAoOk,LaunchDiagRedTaOk,LaunchDiagBlueRangeOk,LaunchDiagBlueAoOk,LaunchDiagBlueTaOk,LaunchDiagRedEngagedBlocked,LaunchDiagBlueEngagedBlocked,LaunchDiagRedCooldownBlocked,LaunchDiagBlueCooldownBlocked,LaunchDiagRedKillCooldownBlocked,LaunchDiagBlueKillCooldownBlocked,LaunchDiagRedLockMature,LaunchDiagBlueLockMature,RedGeometryToLaunchRate,BlueGeometryToLaunchRate,RedRangeToGeometryRate,BlueRangeToGeometryRate,RedLaunchRangeMean,RedLaunchRangeP25,RedLaunchRangeP50,RedLaunchRangeP75,RedLaunchAoDegMean,RedLaunchAoDegP50,RedLaunchTaDegMean,RedLaunchTaDegP50,RedLaunchClosingSpeedMean,RedLaunchAltitudeDiffAbsMean,RedLaunchHitRateFromQualityRecords,BlueLaunchRangeMean,BlueLaunchRangeP25,BlueLaunchRangeP50,BlueLaunchRangeP75,BlueLaunchAoDegMean,BlueLaunchAoDegP50,BlueLaunchTaDegMean,BlueLaunchTaDegP50,BlueLaunchClosingSpeedMean,BlueLaunchAltitudeDiffAbsMean,BlueLaunchHitRateFromQualityRecords,RedActionAbsMean,RedActionNearBoundFrac,RedActionNearBoundFracPitch,RedActionNearBoundFracHeading,RedActionNearBoundFracVelocity
310000,155,-396.9374493408203,92.54753722145088,0.0,0.0008460236886632825,0.28,11.98,1182,1,1181,0,0.0,2.88,3221,324,31,0,31,3221,0.49206349206349204,0.46238874533448177,0.008744710860366713,0.009624340266997827,0.000846740050804403,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0515530109405518,1.0417810678482056,1.0564444065093994,0.0502464585006237,-0.20969350365921854,107.67083053588867,4.396021139621735,-1.2646628855680968,-0.19165084451307124,42.25410103081845,0.0,0.0,-351.33510870215235,-86.4,0.0,-1.2646628855680968,-0.4215542951893656,-0.19165084451307124,-0.06388361483769041,42.25410103081845,14.08470034360615,0.0,0.0,0.0,0.0,-351.33510870215235,-117.11170290071745,-86.4,0,1121,0,37,113065,19847,11747,59172,41599,13072,0,54590,0,5,0,0,0,42,0.0,0.03300624442462088,0.0,0.018944771175556006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3663.721359928169,3006.508677918378,3447.0661176662275,4479.460050923085,23.595316042011678,24.585464792298886,139.29970919876206,142.25721939435405,11.957555334866676,1720.4871692707793,0.2727272727272727,0.6381861322926641,0.0030581039755351682,0.0024464831804281344,0.0030581039755351682,0.003669724770642202
312000,156,-397.76302001953127,91.52637577818233,0.0,0.0008431703204047217,0.26,11.98,1186,1,1185,0,0.0,2.86,3231,326,32,1,32,3231,0.5079365079365079,0.4611103182531754,0.009277481023334271,0.009904054472299598,0.0008438818565400844,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0582845211029053,1.0484070777893066,1.0633057355880737,0.056627240031957626,-0.26857190430164335,54.958778381347656,4.417925649881363,-1.2988495082578542,-0.193656297342968,41.92074057224565,0.0,0.0,-352.3910797640527,-85.8,0.0,-1.2988495082578542,-0.4329498360859514,-0.193656297342968,-0.06455209911432266,41.92074057224565,13.97358019074855,0.0,0.0,0.0,0.0,-352.3910797640527,-117.46369325468423,-85.8,0,1402,0,41,98851,19906,6237,34898,29889,6370,0,67315,0,15,0,0,0,56,0.0,0.029243937232524966,0.0,0.04017422201845378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3915.976105492317,3416.432367810437,3820.104568623042,4255.837724498529,21.823580781928754,21.629481391819418,145.29904707117623,155.507477297162,-5.161262576348227,1914.9878833769847,0.24444444444444444,0.6343480326232579,0.0052207467937805015,0.0068096697310180455,0.006128702757916241,0.002723867892407218
314000,157,-389.7623736572266,92.613322036123,0.0,0.0008396305625524769,0.26,11.78,1191,1,1190,0,0.0,2.86,3241,331,32,1,32,3241,0.49230769230769234,0.4599772920806131,0.009238521836506159,0.009873495834618945,0.0008403361344537816,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0699312686920166,1.0578370094299316,1.0784728527069092,0.06756044924259186,-0.19703461080789567,148.97148590087892,4.443070852756501,-1.3201569587172854,-0.19278538227311248,40.70927865330828,0.0,0.0,-343.1585439853207,-85.8,0.0,-1.3201569587172854,-0.44005231957242846,-0.19278538227311248,-0.0642617940910375,40.70927865330828,13.569759551102761,0.0,0.0,0.0,0.0,-343.1585439853207,-114.38618132844023,-85.8,30,1139,2,39,135318,26193,10809,75317,56214,11385,1725,63504,0,15,0,0,2,54,0.06666666666666667,0.03424056189640035,0.0002216999955660001,0.015122747852410478,2957.603249498372,2514.6676913621895,2957.603249498372,3400.5388076345544,43.60833387112143,43.60833387112143,95.57907988250898,95.57907988250898,224.67794643596446,2896.7810429310384,0.0,3759.77617469969,3314.057604726463,3825.950744113692,4341.235155815999,29.88287097552112,29.601070137903577,132.89166172105865,129.40885071456074,-12.347437272066104,2073.266189532077,0.21212121212121213,0.6460712997045891,0.005607315389924086,0.005952380952380952,0.004399585921325052,0.006469979296066253
316000,158,-390.6031207275391,91.90498269858236,0.0,0.0008382229673093043,0.26,11.5,1193,1,1192,0,0.0,2.86,3245,333,32,1,32,3245,0.47761194029850745,0.45768688293370946,0.0092230296254891,0.009861325115562404,0.0008389261744966443,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0802984237670898,1.0712432861328125,1.090490460395813,0.07721066474914551,-0.09999764412641525,60.99136657714844,4.474866127967834,-1.3541165664650165,-0.19497911130293652,39.37575041141396,0.0,0.0,-342.6296192769238,-85.8,0.0,-1.3541165664650165,-0.4513721888216722,-0.19497911130293652,-0.06499303710097884,39.37575041141396,13.125250137137987,0.0,0.0,0.0,0.0,-342.6296192769238,-114.20987309230793,-85.8,63,1463,2,44,111030,11049,11574,28578,22735,5818,3178,86457,15,0,0,0,17,44,0.031746031746031744,0.03007518796992481,0.0005674142123750338,0.051193225558121634,8211.685055525519,8202.408472171113,8211.685055525519,8220.961638879926,40.74956294795261,40.74956294795261,105.49197149521545,105.49197149521545,147.50140425260048,3225.4710574253572,1.0,4405.348977152512,3715.814387205497,4405.79693726768,4933.470508669943,22.43899444203779,21.89661131682943,147.6304455698404,157.80653954945257,-19.977239402343894,2013.3383508983798,0.1276595744680851,0.6383361930119039,0.004709254709254709,0.0042997542997543,0.005528255528255528,0.0042997542997543
318000,159,-390.93542541503905,93.7331861566733,0.0,0.000835421888053467,0.26,11.44,1197,1,1196,0,0.0,2.82,3254,336,34,1,34,3254,0.5074626865671642,0.45593386576993133,0.009749303621169917,0.010448678549477565,0.0008361204013377926,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0872035026550293,1.0780085325241089,1.0965243577957153,0.08358459919691086,-0.3205732339993119,82.3095329284668,4.500415670871734,-1.3431621203690285,-0.1970601243520835,39.50043998795061,0.0,0.0,-344.29546849940493,-84.6,0.0,-1.3431621203690285,-0.4477207067896762,-0.1970601243520835,-0.06568670811736117,39.50043998795061,13.166813329316868,0.0,0.0,0.0,0.0,-344.29546849940493,-114.76515616646832,-84.6,0,1342,0,47,120396,19054,10082,51589,37646,12967,0,70035,0,8,0,0,0,55,0.0,0.03502235469448584,0.0,0.026013297408362248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922.108448311834,3046.0330458655844,3741.345673493571,4554.425190561291,24.717748065760954,20.38362849222761,141.34362692147798,151.83984225242412,1.8673085646219683,1816.5711202860248,0.2391304347826087,0.6451739393393844,0.005071191730056563,0.006436512580456407,0.004681100058513751,0.004095962551199532
320000,160,-396.31672454833983,94.90048362987606,0.0,0.0008326394671107411,0.3,11.44,1201,1,1200,0,0.0,2.82,3265,337,34,1,34,3265,0.5074626865671642,0.4546720512463445,0.00971682398667407,0.010413476263399694,0.0008333333333333334,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.0947439670562744,1.0827058553695679,1.107659935951233,0.09047703444957733,-0.2772048907354474,94.00693359375,4.517641800642013,-1.332608998011458,-0.19608917354109637,39.92871127516169,0.0,0.0,-350.11656635125945,-84.6,0.0,-1.332608998011458,-0.4442029993371526,-0.19608917354109637,-0.06536305784703213,39.92871127516169,13.309570425053897,0.0,0.0,0.0,0.0,-350.11656635125945,-116.70552211708649,-84.6,0,1501,0,44,124683,19209,5883,47121,40796,5437,0,77642,0,14,0,0,0,58,0.0,0.029313790806129246,0.0,0.03185416268754908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.393223659678,3533.678693063464,4005.14288192444,5301.634999186953,21.106250413120538,16.78950325416836,148.68851993218408,158.4241761397215,-22.916058930537613,1817.2458256576879,0.18604651162790697,0.639987281377,0.005662731548133218,0.005758710048949035,0.006046645551396487,0.005182839044054132
322000,161,-390.3398434448242,88.0101811581613,0.0,0.0008298755186721991,0.28,11.38,1205,1,1204,0,0.0,2.82,3274,340,34,1,34,3274,0.4927536231884058,0.45365110156574756,0.009684560044272275,0.010384850335980453,0.0008305647840531562,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1032501459121704,1.0920779705047607,1.113953709602356,0.09822764247655869,-0.13637196514755487,81.6384407043457,4.539125436544419,-1.3314365340425267,-0.19508510898075165,39.30338992646196,0.0,0.0,-343.51653644825996,-84.6,0.0,-1.3314365340425267,-0.44381217801417555,-0.19508510898075165,-0.06502836966025055,39.30338992646196,13.10112997548732,0.0,0.0,0.0,0.0,-343.51653644825996,-114.50551214941999,-84.6,41,1047,2,36,119222,20469,13012,57384,41228,9711,4318,68173,0,0,0,0,2,36,0.04878048780487805,0.034383954154727794,0.0003438962607572428,0.018245503973232956,4499.979835102233,4219.289458696239,4499.979835102233,4780.670211508226,43.53607987105964,43.53607987105964,103.23315195075457,103.23315195075457,173.17039933305145,3766.7798453466894,0.0,4063.042047006287,3297.3445608200805,3654.8958370580685,4452.385913058646,24.827810359086197,26.16223404725255,137.94971201097795,138.96825422233493,-7.716584423982344,2377.9210962999846,0.15789473684210525,0.6444794217604357,0.008674101610904586,0.012010294538175578,0.009436659994280812,0.004575350300257364
324000,162,-391.3946481323242,83.33612416461293,0.0,0.0008271298593879239,0.32,11.52,1209,1,1208,0,0.0,2.82,3282,344,34,1,34,3282,0.4927536231884058,0.45163065914407596,0.009652509652509652,0.010359536867763558,0.0008278145695364238,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1114434003829956,1.10198974609375,1.1212493181228638,0.10563447326421738,-0.33883999222889544,115.71824569702149,4.563319528102875,-1.3556577318700058,-0.19807845446189254,40.11792646983415,0.0,0.0,-345.35866390868864,-84.6,0.0,-1.3556577318700058,-0.4518859106233353,-0.19807845446189254,-0.06602615148729751,40.11792646983415,13.372642156611384,0.0,0.0,0.0,0.0,-345.35866390868864,-115.11955463622955,-84.6,0,1389,0,50,124926,18393,16191,45617,33608,9755,24,84321,0,15,0,0,0,65,0.0,0.03599712023038157,0.0,0.030449174649801607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234.047761871649,3555.8419108356843,3948.9908436151104,4574.051738508031,23.846999475695704,21.121530571372368,149.69681552331014,160.16958718468015,-41.0777343690021,1764.9818930286385,0.1836734693877551,0.663319142266187,0.008514144465806098,0.010162043394671794,0.00906344410876133,0.006316945893985169
326000,163,-393.70072052001956,93.48027490320236,0.0,0.0008250825082508251,0.32,11.34,1212,1,1211,0,0.0,2.82,3285,350,34,1,34,3285,0.4927536231884058,0.4498767460969597,0.009628610729023384,0.010350076103500762,0.0008257638315441783,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.122308611869812,1.1049723625183105,1.1385314464569092,0.11531293392181396,-0.191912005469203,72.00743713378907,4.588583534955978,-1.3798459434648578,-0.200146839670328,38.843347635018524,0.0,0.0,-346.36388057815975,-84.6,0.0,-1.3798459434648578,-0.45994864782161926,-0.200146839670328,-0.06671561322344267,38.843347635018524,12.947782545006175,0.0,0.0,0.0,0.0,-346.36388057815975,-115.45462685938658,-84.6,0,1072,0,35,100072,12763,10146,34806,25300,6419,0,67901,0,3,0,0,0,38,0.0,0.03264925373134328,0.0,0.030799287479170257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.369152295761,3663.945445041948,4246.01776769458,5358.129131305484,24.906486439021194,24.716209672382522,144.19428530053193,146.69808845902617,-7.572172052204629,2516.502820164308,0.13157894736842105,0.6496320437251507,0.006641034603285564,0.008738203425375743,0.005592450192240475,0.005592450192240475
328000,164,-397.23388031005857,90.74395648980641,0.0,0.0008216926869350862,0.28,11.48,1217,1,1216,0,0.0,2.86,3296,354,34,1,34,3296,0.4927536231884058,0.4486795534985026,0.009589041095890411,0.010315533980582525,0.0008223684210526315,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1314780712127686,1.1161473989486694,1.1430901288986206,0.12347470968961716,-0.2222324420697987,117.00900192260742,4.6152153551578525,-1.3453208723499361,-0.19553539900023448,40.15904667784558,0.0,0.0,-350.05185212038276,-85.8,0.0,-1.3453208723499361,-0.44844029078331205,-0.19553539900023448,-0.0651784663334115,40.15904667784558,13.386348892615194,0.0,0.0,0.0,0.0,-350.05185212038276,-116.68395070679425,-85.8,0,1356,0,44,124861,18629,8429,52364,42219,9104,0,72628,0,0,0,0,0,44,0.0,0.032448377581120944,0.0,0.025895653502406232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4055.343076092662,3161.196661124598,3997.9335958532406,4623.298184359572,24.566184044512394,24.539729353339347,144.08145850592632,152.0992411292513,-3.9912925722161927,1899.1496842730223,0.21951219512195122,0.6637496059946197,0.01024904214559387,0.014367816091954023,0.009195402298850575,0.007183908045977011
330000,165,-401.5999203491211,90.01989913228812,0.0,0.0008210180623973727,0.28,11.64,1218,1,1217,0,0.0,2.86,3298,355,34,1,34,3298,0.4722222222222222,0.4457961611246283,0.009581166164796057,0.010309278350515464,0.0008216926869350862,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1404484510421753,1.1258224248886108,1.1537812948226929,0.13137096166610718,-0.2871749226935208,62.50177688598633,4.63848444223404,-1.3591108795558404,-0.19648351764929511,41.01633901339577,0.0,0.0,-355.26044203675156,-85.8,0.0,-1.3591108795558404,-0.4530369598519468,-0.19648351764929511,-0.06549450588309837,41.01633901339577,13.672113004465258,0.0,0.0,0.0,0.0,-355.26044203675156,-118.42014734558386,-85.8,45,1383,3,52,128615,13188,21232,45697,27978,14191,3097,87833,0,15,0,0,3,67,0.06666666666666667,0.03759942154736081,0.0003498814290712592,0.030264568790073748,7431.302673867983,6193.749318866738,8258.501866049439,9082.455624959955,42.422985342718995,43.33569688314352,131.24361289001538,119.64851724360565,67.40720526334074,4410.533032225769,0.0,4520.132759209867,3451.203383070597,4289.698789974567,5674.342786771254,23.869224451098358,17.096340475205942,148.93077456992776,159.50391531135227,-33.13609128537426,1992.3690577101308,0.09803921568627451,0.665719558228631,0.008788449466415568,0.011299435028248588,0.009416195856873822,0.005649717514124294
332000,166,-405.86272674560547,88.07677977397347,0.0,0.000819672131147541,0.28,11.7,1220,1,1219,0,0.0,2.9,3304,355,34,1,34,3304,0.4533333333333333,0.44468371467025575,0.0095654550423613,0.010290556900726392,0.0008203445447087777,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1544212102890015,1.1392990350723267,1.1683293581008911,0.14354608952999115,-0.1327215924859047,64.29417152404785,4.668660354614258,-1.361895862546847,-0.19618238210639724,42.02905860813586,0.0,0.0,-359.3334438241637,-87.0,0.0,-1.361895862546847,-0.45396528751561566,-0.19618238210639724,-0.06539412736879908,42.02905860813586,14.009686202711954,0.0,0.0,0.0,0.0,-359.3334438241637,-119.77781460805456,-87.0,49,1033,3,32,89741,11126,7027,32065,20791,10570,4979,66788,4,0,0,0,7,32,0.061224489795918366,0.030977734753146177,0.0005460157564546863,0.03221581163262124,7297.296801915712,5954.153168638866,9968.245501840413,9975.91478515491,34.3611914609125,33.52739401878166,115.48834351702014,116.64251739767093,127.86209430141234,1517.910431848568,0.6666666666666666,5582.61447027194,4114.735460719619,5622.95198530229,6757.481590321739,19.526832589022874,15.552723896700224,150.13269765014104,158.97294954133696,0.8808852884719842,1963.2837803220013,0.14705882352941177,0.6553208749757995,0.008255933952528379,0.01238390092879257,0.007223942208462332,0.005159958720330237
334000,167,-411.8897973632813,96.95407583405601,0.0,0.0008143322475570033,0.28,11.22,1228,1,1227,0,0.0,2.88,3319,364,36,1,36,3319,0.48,0.4444890853086916,0.01004615802335053,0.01084664055438385,0.0008149959250203749,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1641039848327637,1.1491665840148926,1.177280068397522,0.15190231800079346,-0.23487001610919833,150.33288116455077,4.700658249855041,-1.393611074058095,-0.1977409069991655,41.19243445402075,0.0,0.0,-365.0906163704781,-86.4,0.0,-1.393611074058095,-0.46453702468603164,-0.1977409069991655,-0.0659136356663885,41.19243445402075,13.730811484673582,0.0,0.0,0.0,0.0,-365.0906163704781,-121.6968721234927,-86.4,0,990,0,37,139822,35156,10183,79714,65536,9848,349,60457,0,2,0,0,0,39,0.0,0.03737373737373737,0.0,0.012419399352685852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250.335347862405,3470.8841568928556,4037.618349559153,4518.519042491594,29.333091157368294,32.03540265270972,134.09297272122598,139.5571829081823,-8.083959879176295,2282.5315652644636,0.32432432432432434,0.6718607665475707,0.012797992471769134,0.01831869510664994,0.010037641154328732,0.010037641154328732
336000,168,-411.24537536621096,97.87436273282835,0.0,0.0008130081300813008,0.28,11.14,1230,1,1229,0,0.0,2.88,3322,367,36,1,36,3322,0.46153846153846156,0.4414617940199336,0.01002981837896449,0.010836845273931367,0.0008136696501220504,False,paper_literal_eq15_eq20_joint_v3,paper_joint,paper_fixed_v1,paper,0.0,paper_eq9,vanilla_mappo_paper_env_v2,tanh_squashed_normal_v1,eq17_engineering_thresholds_unbounded_tail_v2,"{""d_att_max_m"":null,""h_adv_m"":5000.0,""h_att_m"":2000.0,""h_max_m"":10000.0,""h_min_m"":0.0,""high_altitude_tail"":0.1,""version"":""eq17_engineering_thresholds_unbounded_tail_v2""}",1.1753896474838257,1.1652642488479614,1.188420057296753,0.16156592965126038,-0.21530907871201635,63.09425773620605,4.727276062965393,-1.4165728146456422,-0.19768516435025485,40.852976888124324,0.0,0.0,-364.0838348504016,-86.4,0.0,-1.4165728146456422,-0.4721909382152141,-0.19768516435025485,-0.06589505478341828,40.852976888124324,13.617658962708107,0.0,0.0,0.0,0.0,-364.0838348504016,-121.3612782834672,-86.4,45,1632,3,58,113545,7896,10257,33856,24631,9068,5343,87937,0,1,0,0,3,59,0.06666666666666667,0.03553921568627451,0.0003963186401867101,0.048204158790170135,6969.816345652563,6612.294265410457,7294.19020991918,7489.525358027977,43.04397952455087,43.29974645660684,120.38082627094524,107.12979260677004,108.08619185337555,3197.421702079333,0.3333333333333333,4583.402462252856,3491.465683946075,4170.52351933291,5476.254128350621,21.881458878538535,19.142830935397,142.18341648177972,150.66507624169319,0.582447719045986,1887.1244244186012,0.17543859649122806,0.6720760314742634,0.01330671989354624,0.012546335899629312,0.015112631879098944,0.012261191901910464
